ind_num	score	content
385	1	"电脑 收到 了 ， 第一眼 感觉 非常 霸气 ， 开机 速度 挺快 ， 风扇 声音 稍微 有点 大 ， 不过 不 影响 使用 ， 个人 表示 能 接受 。 我 是 个 电脑 小白 ， 就 先 跑 了 个 分 ， 结果 也 很 满意 ， 我 不怎么 打游戏 ， 主要 用来 做图 ， 试用 了 一下 CAD 
 386 	 5 	 28 号 买 的 ， 今天 刚到 ， 帅 是 挺帅 的 ， 金属 材质 ， 不过 刚 激活 电脑 的 时候 卡 了 一下 ， 重启 了 一次 ， 就 好 了 ， 虽然 激活 用 了 很 久 。 右键 确实 会 卡 那么 一下下 ， 不过 总体 还好 ， 毕竟 首发 就 买 了 ， 多多少少 总会 有 那么 一点点 问题 ， 我 是 个 大学生 ， 第一次 在 京东 上 买 电脑 ， 对 电脑 也 不是 很 懂 就是 希望 能用 的 久 一点 。 """
387	1	等 了 好久 终于 等到 了   半夜 12 点 等 着 抢   今天下午 就 到 了     确实 很 值得   第一眼 就 被 外观 迷到 了   看 了 许多 款 别的 电脑   都 还是 喜欢 这个   所以 就定 了   跑 分 也 22w   毕竟 也 刚 到货   先用 用 吧   很 喜欢 。 ?
388	0	扣 一分 给 电脑 键盘 右下角 的 脏污 跟 那 无数 的 刮痕 ， 其他 的 都 还好 ， 懒得 换 了 ， 买个 膜 贴着
389	1	到 现在 总体 来说 还是 满意 的 ， 快递 速度 非常 快 ， 十个 小时 就 到 了 ， 硬盘 使用 20 多 小时 鲁 大师 跑 分 十九万 ， 后续 会 补充 评论
390	1	颜值 爆表 ， 看起来 骚红好 漂亮 ， 用 着 挺 流畅 的 ， 开机 很快 的 ， 就是 win10 用 不 习惯 ， 好多 软件 不 兼容 ， 自带 浏览器 很 好 ， 只不过 看 视频 带 白边 ， 受不了
391	1	用 了 两个 星期 了 来 评价 下 ， 首先 物流 没 的 说 ， 京东 当日 达 十分 赞 。 这 款 机型 的 设计 真的 很 精致 ， 无论是 质感 还是 机身 线形 都 是 这个 价位 里 数一数二 ， 就是 键盘 和 腕托 容易 脏要 注意 勤 清理 。 性能 来说 max - q 版 的 1060 不是 满血 但 也 流畅 带得动 大多数 3A 大作 了 ， 巫师 3 和 古墓 丽影 9 都 体验 了 一下 感觉 还是 很 不错 ， 平均 帧 数能 在 70 左右 ， 吃 鸡 没有 装 所以 没法 提供 意见 ， 有点 小 问题 就是 偶尔 会卡屏 但 基本 不 影响 游戏 体验 。 屏幕 素质 非常 不错 ， 画面 看着 很 舒服 。 稍 有 不足 的 地方 就是 散热 ， 风扇 声音 是 不大 ， 游戏 运行 久 了 CPU 基本 在 85 & deg ; ， 显卡 在 68 & deg ; 左右 ， 键盘 表面 能 明显 感到 热量 ， 架 着 散热 板 效果 也 一般 。 总体 来说 暗夜精灵 三给 我 的 综合 印象 还是 十分 不错 的 ， 同等 价位 相比 戴尔 性价比 更高 ， 过段时间 加装 根 8g 内存条 运行 应该 会 更 流畅 些 ～
392	1	用 了 两个 星期 了 来 评价 下 ， 首先 物流 没 的 说 ， 京东 当日 达 十分 赞 。 这 款 机型 的 设计 真的 很 精致 ， 无论是 质感 还是 机身 线形 都 是 这个 价位 里 数一数二 ， 就是 键盘 和 腕托 容易 脏要 注意 勤 清理 。 性能 来说 max - q 版 的 1060 不是 满血 但 也 流畅 带得动 大多数 3A 大作 了 ， 巫师 3 和 古墓 丽影 9 都 体验 了 一下 感觉 还是 很 不错 ， 平均 帧 数能 在 70 左右 ， 吃 鸡 没有 装 所以 没法 提供 意见 ， 有点 小 问题 就是 偶尔 会卡屏 但 基本 不 影响 游戏 体验 。 屏幕 素质 非常 不错 ， 画面 看着 很 舒服 。 稍 有 不足 的 地方 就是 散热 ， 风扇 声音 是 不大 ， 游戏 运行 久 了 CPU 基本 在 85 & amp ; deg ; ， 显卡 在 68 & amp ; deg ; 左右 ， 键盘 表面 能 明显 感到 热量 ， 架 着 散热 板 效果 也 一般 。 总体 来说 暗夜精灵 三给 我 的 综合 印象 还是 十分 不错 的 ， 同等 价位 相比 戴尔 性价比 更高 ， 过段时间 加装 根 8g 内存条 运行 应该 会 更 流畅 些 ～
393	1	第一次 在 网上 买 电脑 ， 有点 忐忑 ， 拿到 货到 现在 几个 小时 总体 感觉 还 不错 ， 目前 良好 ， 就是 鼠标 和 打开 应用 有点 卡顿 ， 其它 还好 ， 其它 等 过段时间 再 看看
394	1	自己 贴 了 个 膜 ， 感觉 还是 有点 静电 的 ， 用 着 感觉 不错 ， 暂时 还 没 感觉 出有 啥 问题
395	1	晚上 下单 ， 第二天 上午 就 收到 。 对比 了 神舟 、 华硕 、 联想 ， 最终 选择 了 这款 ， 性价比 还 算 可以 ， 关键 是 屏幕 好 ， 物有所值 ， 机器 外观 漂亮 ， 拿 起来 感觉 轻薄 ， 很 有 质感 ， 1050Ti 的 显卡 也 够用 了 ， 很少 玩游戏 。
396	1	晚上 下单 ， 第二天 上午 就 收到 。 对比 了 神舟 、 华硕 、 联想 ， 最终 选择 了 这款 ， 性价比 还 算 可以 ， 关键 是 屏幕 好 ， 物有所值 ， 机器 外观 漂亮 ， 拿 起来 感觉 轻薄 ， 很 有 质感 ， 1050Ti 的 显卡 也 够用 了 ， 很少 玩游戏 。 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t18550 / 341 / 736757910 / 183403 / d4bc32f1 / 5aa4f779N304e9d69 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t18241 / 244 / 748770791 / 88707 / 30628382 / 5aa4f77aNc04cd03e . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t14470 / 159 / 2582730019 / 129379 / 1a1cb948 / 5aa4f77bN5f2fd2d4 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t15616 / 165 / 2367443280 / 85997 / e5906636 / 5aa4f77cNcb57006a . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t19423 / 326 / 751632459 / 96394 / 6833551d / 5aa4f77dNe0a93b98 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t15955 / 176 / 2395462941 / 45606 / 9c9229 / 5aa4f77dN9cefafc7 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t15967 / 152 / 2435464026 / 45606 / 9c9229 / 5aa4f77fNf82c96b8 . jpg '   / > < / div >
397	1	颜值 很 高 ， 是 我 喜欢 的 ！ 按键 很 舒服 ， 显示屏 好 ！ 开机 安装 很 不错 ， 很 智能 ， 就是 这个 自动 分区 有点 不 ， 能 在 分分 就 好 了 ！
398	1	先说 优点   1 样子 比图 上 好看   2 作为 游戏 本   厚薄 和 重量 比较 不错   3 三星 的 内存 和 固态   日立 的 硬盘   144hz 的 刷新率 玩 fps 类 很爽     缺点 是 1 右键 卡顿 确实 存在   应该 可以 自行 修复 的   2 软件 字体 确实 模糊   需要 自行 设置         总体 满意   待 进一步 使用 后 评测
399	1	没什么 毛病
400	1	挺 好看 的
401	1	买 电脑 靠 运气 ， 这次 运气 还 不错 目前 没有 一点 问题 ， 网速 太慢 还 没 下载 游戏 ， 游戏 没 体验 ， 还 不错 的 。
402	1	友达 、 金士顿 、 建兴 照样 用 ， 第一批 购买 现在 才 评价 ， 很 不错 ， 但 不能 单卖 内存 可惜 了 ， 为啥 我 内存 频率 会 是 2666 的 呢
403	1	试用 将近 一个月 ， 各 性能 很 满意 ， 很 好 ， 电脑 性能 对得起 这个 价位 ， 相信 京东 商城 ， 一如 . 既往
404	1	收到 货 ， 简单 评价 下 ， 外观 不错 配置 好 性价比 高 ， 运行 基本 流畅 ， 没 死机 没 重启 ， 功能 正常 。 之前 在 sn 买 了 一台 惠普 ， 买回来 就是 坏 的 ， sn 客服 让 我 去 检测 ， 检测 确实 有 质量 问题 ， 然后 sn 客服 各种 推 太极 ， 就是 不 给 退 ， 从此 发誓 再也 不买 sn 一针一线 ！ 我 也 是 京东 老客户 了 ， 希望 京东 不要 让 消费者 失望 ！ 下面 贴 几张 截图 ， 看看 sn 的 赖皮 手段 ， 图片 太 多 ， 无法 全部 贴 上 ， 大概 意思 是 ， 我 买 了 个 电脑 ， 买回来 发现 用 不 起来 ， 问 客服 ， 让 我 去 检测 ， 我 去 了 ， 售后 开 了 检测 单 ， 证明 确实 有 问题 ， 我 联系 sn ， 退换货 ， sn 说 ， 检测 单 备注 了 ， 不 作为 退换货 凭证 ， 我 不 给 你 退换 ， 你 让 惠普 检测 把 备注 删 了 ， 然后 我 联系 惠普 检测 ， 答复 是 ， 我们 是 中立 检测 ， 只能 判定 机器 本身 是否 存在 故障 ， 对 是否 可以 退换 不 做 评价 ， 这 一点 我 表示 完全 理解 并 支持 。 在 我 再三 请求 下 ， 惠普 检测 真的 很 同情 我 ， 帮 我 重新 开具 了 检测 单 ， 去掉 了 备注 上 那句 & ldquo ; 不 作 退换货 凭证 & rdquo ; ， 各位 ， 我 心想 这下 总该 可以 了 吧 ？ 没想到 ， 牛叉 sn ！ 来 了 句 ， 为什么 之前 * * 注 ， 说 去掉 就 去掉 ？ 是不是 检测站 太 随意 了 ～ 我 当时 无助 到 了 极点 ， 从没 见过 如此 厚颜无耻 的 卖家 ！ 如果 京东 或 hp 官方 看见 此 评论 ， 可以 联系 我 ！ 截图 证据 ， 我 有的是 。
405	1	电脑 反应速度快 ， 关于 右键 慢 的 问题 已 百度 解决 ， 游戏 还 没 看 ， 不过 机子 是 新 的 ， 比较满意 。
406	1	东西 是 好 东西   但 散热 真的 很 捉 急   那个 散热 模块 和 我 同学 的 gt73 比 简直 就 不能 看   屏幕 色彩   亮度 很 好   但 漏光 异常 严重   这个 漏光 级别 估计 能够 达到 残次品 级别 了 吧
407	1	蛮 喜欢 的 ， 其实 对于 155 的 女孩子 还是 不太 适合 ， 因为 确实 傻大黑粗 ， 外观 很酷 分量 不 轻 。 用来 做 PS 和 3Dmax 的 ， 右键 确实 卡顿 ， 其他 没什么 ， 应该 不是 二手 的 。 用 一段时间 后来 追评 。 图 2 - 5 拍 的 不好 ， 见谅 。 还有 我们 山洞 这边 或许 是 太 偏僻 了 吧 ， 这个 物流 让 人 心碎 ， 本来 很 期待 会 不会 送 一个 电脑包 ， 但是 & hellip ; & hellip ; 让 人 失望 。
408	0	蛮 喜欢 的 ， 其实 对于 155 的 女孩子 还是 不太 适合 ， 因为 确实 傻大黑粗 ， 外观 很酷 分量 不 轻 。 用来 做 PS 和 3Dmax 的 ， 右键 确实 卡顿 ， 其他 没什么 ， 应该 不是 二手 的 。 用 一段时间 后来 追评 。 图 2 - 5 拍 的 不好 ， 见谅 。 还有 我们 山洞 这边 或许 是 太 偏僻 了 吧 ， 这个 物流 让 人 心碎 ， 本来 很 期待 会 不会 送 一个 电脑包 ， 但是 & amp ; hellip ; & amp ; hellip ; 让 人 失望 。
409	1	在 京东 也 花 了 几万 了 吧 ， 会员 也 开 了 ， 以 个人 名义 发誓 ， 这 电脑 ， 花 了 6599 ， 性价比 应该 不错 ， 但是 ， 应该 就 四分 ， 少 的 那 一分 目前 是 对 屏幕 的 不 满意 ， 京东 配送 很快 ， 送到 北海 花 了 两天 ， 当天 用鲁 大师 跑 了 21.9 万分 ， 跑 分 还 可以 ， 内存 是 三星 的 ， 固态 硬盘 是 建兴 的 ， 原谅 我 的 无知 ， 我 对 建兴 是 真 不 了解 ， 不 知道 是 好 还是 坏 ， 屏幕 没有 漏光 ， 是 友达 的 ， 暂时 没 激活 ， 其他 的 暂时 没 发现 问题 ， 就是 屏幕 是 2017 年 4 月份 的 ？ ？ ？ ？ 在 考虑 要 不要 退货 现在 。
410	1	"刚 收到 ， 看着 还 不错 哦 ， 挺大 的 ， 也 不怎么 玩游戏 ， 做 编程 工作 用 的 ， 下 了 几个 软件 ， 挺 6 
 411 	 5 	 冲着 144Hz 买 的 ， 使用 过程 中 没有 发现 有 什么 问题 ， 觉得 大 牌子 还是 值得 信赖 的 """
412	1	京东 快递 向来 快 无需多说 ， 快递 好大 的 盒子 ， 里面 是 泡沫 ， 很 安全 ， 大屏幕 用 着 真是 爽 ， 用 起来 也 很 流畅 ， 玩 了 一会儿 就 觉得 开关 那 横排 的 地方 比较 热 ， 但是 也 不算 烫 ， 好评 ！
413	1	电脑 很 好 ， 快递 也 很快 ， 开机 后 有 许多 需要 更新 的 安装包 ， 电脑 评分 很 高 ， 一张 是 没有 接电源 的 ， 虽然 还 有些 小 问题 ， 可能 是 自己 操作 问题 ， 总体 好评
414	1	物流 很快 ， 服务态度 也 很 给 力 ， 用 娱乐 大师 测 了 一下 ， 不是 二手 。 很棒 的 产品
415	1	惠普 笔记本 太 完美 了   屏幕 清晰   游戏 效果 超好   吃 鸡 首选
416	1	断断续续 用 了 差不多 一个月     没玩过 游戏     主要 搞搞 商务     首先 不 满意 的 是 包装 一个 硕大 的 箱子 里边 没 填充物     一个 小 电脑 箱 在 里边 晃来晃去 ， 第二   电脑 有个 瑕疵   划痕 ， 第三 电脑 运行 时有 异响 ， 第四 有 两处 漏光 ， 第五 键盘 高低 不 整齐 。 运行 总体 来说 还是 比较满意 。
417	1	已经 是 第三台 暗影 精灵 了 ， 惠普 出品 必属 精品 ， 每次 都 是 首发 买 的 。
418	1	第二台 笔记本 了 ， 3pro 看着 很帅 ， 第一个 本子 6 年 了 扛不住 了 ， 刚好 看到 首发 3pro 就 买 了 ， 现在 感觉 还 挺 满意 的 ， 就是 总有 规律性 的 滋拉滋拉 的 声音 是 什么 情况 ？ 有 懂 的 大神 解释 下 没 ？ ?
419	1	大屏 很爽 ， 没有 预想 的 那么 重 。 硬盘 13 次 6 小时 ， 妥妥 的 。 美中不足 在 ， A 面 肯定 很 容易 留下 指印 。 剩下 的 用 一段时间 回来 追加 。 总体 很 满意 。
420	1	"顶 着 被 说 智商 税 的 压力 ， 还是 抢 了 首发 版 ， 我 觉得 没 必要 纠结 8 代 ， 7 代 u ， 早买 早 享受 （ 给 自己 安慰 哈哈 ） ， 内存 是 海力士 2666 
 421 	 5 	 给 同学 买 的 ， 到货 时间 晚 了 一天 ， 不过 挺 满意 的 ， 价钱 也 可以 了 ， 配置 足以 应付 大部分 环境 。 既 可以 敲 代码 ， 又 可以 打游戏 """
422	1	惠普 暗影 精灵 3pro 屏幕 真的 很 惊艳 ， 看着 真的 很爽 。 配置 也 很 好 ， 玩玩 游戏 什么 的 没什么 问题 ， 第一部 笔记本电脑 ， 很 满意 ， 外观 好看 ， 配置 性能 也 足够 了 。 京东 的 物流 很快 ， 好评 。
423	1	物流 还是 挺快 的 ， 机器 到手 外观 挺 亮眼 ， 美中不足 内存 是 海力士 的 ， 固态 是 建星 的 ， 有点 难受 ， 其他 都 还行 吧 ， 具体 过 几天 再 评论
424	1	暂且 给 个 好评 吧 ， 机子 还是 好 机子 ， 就是 系统 有 毛病 ， 右键 卡顿 问题 已经 解决 ， 系统 因为 双 显卡 原因 导致 偶有 卡顿 ， 进去 设置 还是 控制面板 都 有 卡顿 ， 不 知道 是 win10 的 问题 ， 还是 惠普 自己 的 问题 ， 只要 禁用 独显 卡卡 顿 问题 就 没 了 ， 联系 了 惠普 公众 号 也 没有 有效 的 解决办法 ， 希望 惠普 能 给 个 说法 ， 能 早日 解决 这个 问题 ， 很 影响 用户 的 体验 ！
425	1	不错 ， 直接 上 图 。
426	1	一切 都 很 好 ， 笔记本 不 重 。 背着 包 里 感觉 女生 没 啥 太大 压力 ， 全金属 材质 很凉 。 另外 是 B & amp ; O 的 音响效果 & hellip ; & hellip ; 好 惊喜 ！ 开心 哒 。
427	1	一切 都 很 好 ， 笔记本 不 重 。 背着 包 里 感觉 女生 没 啥 太大 压力 ， 全金属 材质 很凉 。 另外 是 B & amp ; amp ; O 的 音响效果 & amp ; hellip ; & amp ; hellip ; 好 惊喜 ！ 开心 哒 。
428	1	Emmmm ， 总体 来说 还 不错 ， 机子 不错 ， 没有 漏光 问题 ， 没 白边 问题 ， 就是 没 抽到 三星 固态 不太 开心 ， 看 大家 的 评论 ， 好像 这批 新款 的 屏幕 都 是 友达 ？ 跑 分 21w 多 ， 估计 优化 一下 能 跑 再 多一点 ， 就是 看到 144hz 屏幕 才 入 坑 的 ， 吃 鸡 中 画质 一点 问题 没有 流畅 的 很 ， 很 值得 入手 ！ ！ ！ ！ 快递 超级 给力 啊 ， 东京 自营 就是 牛批 ， 次日 准到 。
429	1	电脑 很 霸气   ， 就是 不 知道 桌面 鼠标 右键   卡顿 的   ， 要 迟缓 一秒钟 左右   这个 让 我 很 烦人 ， 还有 就是 我 打 cf 穿越 火线 的 时候   竟然 不能 开 最高 画质   几个 意思   关闭 声音 然后 又 自己 开 了   请 你们 给 我 一个 解释   ， 还有 就是   偶尔 要卡顿 一下   怎么回事     实际 体验 ， 等 过 一段时间 着   希望 你们 给 我 所 出现 想 问题   给 一个 合理 的 解释 。
430	1	用 了 好 几天 才 来 评价 ， 总体 不错 ， 造型 也 可以 ， 风扇 噪声 比 3 好点 ， IPS 漏光 也 不 严重 ， 144hz 玩玩 FPS 类 游戏 还是 美滋滋 的 。 总得来说 ， 个人 觉得 还是 值 这个 首发 价 。
431	1	嗯 ， 好看 好用 好爽 。 前一天 晚上 0 点 秒杀 的 ！ 第二天 就 到 了 。 电脑 很 好 用 ， 就是 win10 用 着 很 不 习惯 。 但是 慢慢 就 适应 了 。 早就 听说 暗影 精灵 3 的 电 竞屏 好 ， 看起来 还 真不错 。 还 没有 下载 什么 大型 游戏 。 但 我 买来 主要 想 学 三维 。 游戏 是 随带 的 嘛 ！ 京东 好评 ， 快递 员 更 好评
432	0	还 可以 ， 风扇 声音 有点 大 ， 还 可以 接受
433	1	很快 ， 很 好
434	1	东西 到货 了 ， 几千块 钱 的 东西 ， 你 说 电脑包 都 不 送 一个 就算 了 ， 可是 连 快递 都 不能 好好 包裹 一下 吗 ？ 京东 什么 时候 这么 穷 了 ？ 其他配件 都 还好 ， 内存 是 金士顿 的 ， 固态 是 三星 的 ， 唯独 屏幕 是 友达 的 ， 不是 三星 的 。 跑 分图 在 下面 。 体验 可以 说 是 喜忧参半 吧 ， 电脑 d 面有 微小 划痕 ， 其他 的 问题 暂时 没有 。 具体 详情 等 体验 之后 再 来 发表
435	1	电脑 还 不错 ， 是 正版 的 。 就是 屏幕 看不出 有 区别 。
